HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,PinPoint 3D
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,152781
Manufacturer,PTW
Model,Pinpoint 3D
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.844,[pA]
Reference detector,-0.89,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-14T18:30:25.7704626-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,9.96,[cm]
Field size inline,9.96,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-6.5,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,6.5,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.03,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,130000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.017116,[cm]
Calculated field width,10.043568,[cm]
Calculated penumbra left,0.703785,[cm]
Calculated penumbra right,0.729261,[cm]
Calculated symmetry,0.775,[%]
Normalisation factor,0.515306,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0017,-6.45,-5.0004,-5.123,
0.0025,-6.3498,-5.0008,-5.226,
0.0025,-6.2496,-5.0009,-5.449,
0.0024,-6.1497,-5.0009,-5.800,
0.0024,-6.0498,-5.0009,-6.099,
0.0024,-5.9496,-5.0009,-6.564,
0.0021,-5.8497,-5.001,-7.002,
0.002,-5.7498,-5.001,-7.712,
0.002,-5.6496,-5.001,-8.662,
0.0019,-5.5497,-5.001,-10.063,
0.0019,-5.4498,-5.0011,-12.377,
0.0019,-5.3497,-5.0011,-16.379,
0.0018,-5.2498,-5.0011,-23.097,
0.0018,-5.1499,-5.0011,-32.441,
0.0018,-5.0497,-5.0012,-44.563,
0.0017,-4.9498,-5.0012,-56.624,
0.0017,-4.8499,-5.0012,-66.578,
0.0017,-4.7498,-5.0012,-73.644,
0.0016,-4.6496,-5.0013,-78.192,
0.0014,-4.5497,-5.0013,-81.331,
0.0012,-4.4498,-5.0013,-83.733,
0.0011,-4.3496,-5.0013,-85.022,
0.0009,-4.2497,-5.0014,-86.356,
0.0008,-4.1498,-5.0014,-87.045,
0.0007,-4.0497,-5.0014,-87.718,
0.0007,-3.9498,-5.0014,-88.266,
0.0007,-3.8499,-5.0015,-88.864,
0.0006,-3.7497,-5.0015,-89.317,
0.0006,-3.6498,-5.0015,-89.915,
0.0006,-3.5499,-5.0015,-90.274,
0.0005,-3.4497,-5.0016,-91.027,
0.0005,-3.3496,-5.0016,-91.696,
0.0005,-3.2497,-5.0016,-91.939,
0.0004,-3.1498,-5.0016,-92.530,
0.0006,-3.0496,-5.0017,-92.793,
0.0007,-2.9497,-5.0017,-93.208,
0.0006,-2.8498,-5.0017,-93.524,
0.0008,-2.7496,-5.0017,-94.139,
0.001,-2.6497,-5.0018,-94.105,
0.0011,-2.5499,-5.0018,-94.598,
0.0012,-2.4497,-5.0018,-95.052,
0.0012,-2.3498,-5.0018,-95.425,
0.0012,-2.2499,-5.0019,-95.669,
0.0013,-2.1497,-5.0019,-96.037,
0.0014,-2.0498,-5.0019,-96.335,
0.0014,-1.9499,-5.002,-96.608,
