HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Razor Nano SN 18081
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,18081
Manufacturer,IBA
Model,Razor Nano
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.83,[pA]
Reference detector,-0.894,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-26T17:24:31.6791234-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,2.49,[cm]
Field size inline,2.49,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-2,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,2,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,40000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.666404,[cm]
Calculated field width,1.332808,[cm]
Calculated penumbra left,1.008005,[cm]
Calculated penumbra right,0.363168,[cm]
Calculated symmetry,94.353,[%]
Normalisation factor,1.732729,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0001,-1.95,-4.9995,-3.319,
0.0006,-1.8498,-4.999,-3.887,
0.0007,-1.7496,-4.999,-4.964,
0.0008,-1.6497,-4.9991,-6.427,
0.0009,-1.5498,-4.9991,-9.402,
0.0009,-1.4496,-4.9991,-14.888,
0.0009,-1.3497,-4.9991,-24.335,
0.001,-1.2499,-4.9992,-39.802,
0.0011,-1.1497,-4.9992,-58.721,
0.0011,-1.0498,-4.9992,-75.378,
0.001,-0.9499,-4.9992,-86.426,
0.001,-0.8497,-4.9993,-93.121,
0.001,-0.7498,-4.9993,-96.889,
0.0009,-0.6499,-4.9993,-98.480,
0.0009,-0.5498,-4.9993,-99.020,
0.0009,-0.4496,-4.9994,-99.003,
0.0008,-0.3497,-4.9994,-98.563,
0.0008,-0.2498,-4.9994,-98.107,
0.0008,-0.1496,-4.9995,-98.546,
0.0007,-0.0497,-4.9995,-98.634,
0.0009,0.0502,-4.9995,-98.566,
0.0011,0.1503,-4.9995,-98.869,
0.001,0.2502,-4.9996,-99.346,
0.001,0.3501,-4.9996,-99.772,
0.001,0.4503,-4.9996,-100.000,
0.0009,0.5502,-4.9996,-99.426,
0.0009,0.6501,-4.9997,-99.142,
0.0009,0.7502,-4.9997,-98.256,
0.0008,0.8504,-4.9997,-97.242,
0.0008,0.9503,-4.9997,-94.605,
0.0008,1.0502,-4.9998,-90.377,
0.0005,1.1504,-4.9998,-81.598,
0.0003,1.2503,-4.9998,-66.797,
0.0003,1.3502,-4.9998,-46.459,
0.0002,1.4503,-4.9999,-28.480,
0.0002,1.5502,-4.9999,-17.041,
0.0002,1.6501,-4.9999,-10.895,
0.0001,1.7503,-5,-7.262,
0.0001,1.8502,-5,-5.026,
0.0001,1.9498,-5,-3.921,

Checksum:,09F466372401A4984D77E5A809485247D19C09C49CD2276E13DB3E0B236ADC76
