HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.560 mm, Y=0.065 mm, Z=0.001 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Silicon X SN 151916
Project run number,3
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,151916
Manufacturer,PTW
Model,Micro Silicon X
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.871,[pA]
Reference detector,-0.886,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-21T19:20:41.2526114-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,27.2,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-11,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,111000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,67.262,[%]
Calculated D20,N.C.,[%]
DMax,1.595113,[cm]
Normalisation factor,0.008150,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0281,0.0031,-10.9501,-63.898,
0.056,0.0065,-10.85,-64.312,
0.0557,0.0064,-10.75,-64.695,
0.0551,0.0062,-10.65,-64.993,
0.0546,0.0061,-10.55,-65.428,
0.0539,0.006,-10.45,-65.705,
0.0532,0.0058,-10.35,-66.163,
0.0526,0.0057,-10.2501,-66.428,
0.052,0.0055,-10.15,-66.826,
0.0515,0.0054,-10.05,-67.052,
0.0509,0.0053,-9.95,-67.471,
0.0504,0.0051,-9.85,-67.901,
0.0498,0.005,-9.75,-68.223,
0.0493,0.0049,-9.65,-68.538,
0.0487,0.0047,-9.5501,-68.834,
0.0482,0.0046,-9.45,-69.263,
0.0476,0.0044,-9.35,-69.643,
0.047,0.0043,-9.25,-70.063,
0.0465,0.0042,-9.15,-70.392,
0.0459,0.004,-9.05,-70.869,
0.0454,0.0039,-8.95,-71.102,
0.0448,0.0037,-8.85,-71.542,
0.0443,0.0036,-8.75,-71.860,
0.0437,0.0035,-8.65,-72.248,
0.0432,0.0033,-8.55,-72.734,
0.0426,0.0032,-8.45,-73.048,
0.042,0.003,-8.35,-73.377,
0.0415,0.0029,-8.25,-73.743,
0.0409,0.0028,-8.1501,-74.112,
0.0404,0.0026,-8.05,-74.423,
0.0398,0.0025,-7.95,-74.808,
0.0393,0.0024,-7.8501,-75.115,
0.0387,0.0022,-7.75,-75.624,
0.0381,0.0021,-7.65,-76.051,
0.0376,0.0019,-7.55,-76.460,
0.037,0.0018,-7.45,-76.783,
0.0365,0.0017,-7.35,-77.111,
0.0359,0.0015,-7.25,-77.671,
0.0354,0.0014,-7.15,-78.057,
0.0348,0.0012,-7.05,-78.316,
0.0343,0.0011,-6.95,-78.788,
0.0337,0.001,-6.85,-79.154,
0.0331,0.0008,-6.75,-79.707,
0.0326,0.0007,-6.65,-80.082,
0.032,0.0005,-6.55,-80.365,
0.0315,0.0004,-6.45,-80.711,
0.0309,0.0003,-6.35,-81.192,
0.0304,0.0001,-6.25,-81.578,
0.0298,0,-6.15,-82.048,
0.0293,-0.0001,-6.05,-82.434,
0.0288,-0.0001,-5.95,-82.964,
0.0283,-0.0001,-5.85,-83.240,
0.0279,-0.0002,-5.75,-83.621,
0.0274,-0.0002,-5.65,-84.003,
0.0269,-0.0002,-5.55,-84.463,
0.0264,-0.0002,-5.45,-84.953,
0.026,-0.0002,-5.3501,-85.426,
0.0255,-0.0002,-5.25,-85.890,
0.025,-0.0002,-5.15,-86.195,
0.0245,-0.0002,-5.05,-86.639,
0.0241,-0.0002,-4.95,-87.145,
0.0236,-0.0002,-4.85,-87.339,
0.0231,-0.0002,-4.7501,-87.929,
0.0226,-0.0002,-4.65,-88.365,
0.0221,-0.0002,-4.55,-88.612,
0.0217,-0.0003,-4.45,-89.098,
0.0212,-0.0003,-4.35,-89.337,
0.0207,-0.0003,-4.25,-89.788,
0.0202,-0.0003,-4.15,-90.364,
0.0198,-0.0003,-4.05,-90.596,
0.0193,-0.0003,-3.95,-91.140,
