HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.746 mm, Y=0.098 mm, Z=0.001 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Diamond SN 124596 Annual  QA
Project run number,4
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,124596
Manufacturer,PTW
Model,Micro Diamond
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.807,[pA]
Reference detector,-0.886,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-29T17:17:53.7725541-05:00
SSD,80,[cm]
Gantry angle,0,[°]
Field size crossline,27.2,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-16,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.03,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,161000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,65.971,[%]
Calculated D20,N.C.,[%]
DMax,1.543658,[cm]
Normalisation factor,0.140903,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0374,0.0045,-15.9501,47.265,
0.0746,0.0098,-15.8501,47.642,
0.0745,0.0096,-15.7501,47.968,
0.0742,0.0095,-15.65,48.305,
0.0736,0.0094,-15.5501,48.470,
0.073,0.0092,-15.45,48.826,
0.0723,0.0091,-15.35,49.049,
0.0716,0.009,-15.25,49.321,
0.0711,0.0088,-15.1501,49.687,
0.0705,0.0087,-15.05,49.913,
0.07,0.0085,-14.95,50.167,
0.0694,0.0084,-14.85,50.395,
0.0689,0.0083,-14.75,50.607,
0.0683,0.0081,-14.65,50.939,
0.0677,0.008,-14.55,51.237,
0.0672,0.0078,-14.45,51.588,
0.0666,0.0077,-14.3501,51.865,
0.0661,0.0076,-14.25,52.163,
0.0655,0.0074,-14.15,52.430,
0.065,0.0073,-14.05,52.703,
0.0644,0.0071,-13.95,52.962,
0.0638,0.007,-13.85,53.293,
0.0633,0.0069,-13.75,53.646,
0.0627,0.0067,-13.65,53.822,
0.0622,0.0066,-13.55,54.081,
0.0616,0.0064,-13.4501,54.465,
0.0611,0.0063,-13.35,54.821,
0.0605,0.0062,-13.25,55.074,
0.06,0.006,-13.15,55.374,
0.0594,0.0059,-13.05,55.730,
0.0588,0.0058,-12.95,56.110,
0.0583,0.0056,-12.85,56.449,
0.0577,0.0055,-12.7501,56.730,
0.0572,0.0053,-12.65,57.016,
0.0566,0.0052,-12.55,57.345,
0.0561,0.0051,-12.45,57.768,
0.0555,0.0049,-12.35,58.049,
0.055,0.0048,-12.25,58.174,
0.0544,0.0046,-12.15,58.613,
0.0538,0.0045,-12.05,58.976,
0.0533,0.0044,-11.95,59.305,
0.0527,0.0042,-11.85,59.485,
0.0522,0.0041,-11.75,59.900,
0.0516,0.0039,-11.65,60.276,
0.0511,0.0038,-11.55,60.612,
0.0505,0.0037,-11.4501,60.841,
0.05,0.0035,-11.35,61.227,
0.0494,0.0034,-11.25,61.495,
0.0488,0.0032,-11.15,61.928,
