HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.582 mm, Y=0.071 mm, Z=0.001 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Diamond SN 124596
Project run number,12
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,124596
Manufacturer,PTW
Model,Micro Diamond
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.855,[pA]
Reference detector,-0.894,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-02T16:40:09.5580687-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,14.94,[cm]
Field size inline,14.94,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-11,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,111000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,65.007,[%]
Calculated D20,N.C.,[%]
DMax,1.561382,[cm]
Normalisation factor,0.161141,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0283,0.0039,-10.9501,61.570,
0.0582,0.0071,-10.85,61.879,
0.0573,0.007,-10.75,62.311,
0.0565,0.0069,-10.65,62.650,
0.0554,0.0067,-10.55,62.901,
0.0544,0.0066,-10.45,63.354,
0.0536,0.0064,-10.35,63.683,
0.0529,0.0063,-10.2501,64.207,
0.0522,0.0062,-10.15,64.450,
0.0517,0.006,-10.05,64.849,
0.0511,0.0059,-9.95,65.165,
0.0506,0.0057,-9.85,65.607,
0.05,0.0056,-9.75,65.954,
0.0494,0.0055,-9.65,66.396,
0.0489,0.0053,-9.5501,66.770,
0.0483,0.0052,-9.45,67.070,
0.0478,0.005,-9.35,67.533,
0.0472,0.0049,-9.25,67.831,
0.0467,0.0048,-9.15,68.296,
0.0461,0.0046,-9.05,68.594,
0.0455,0.0045,-8.95,68.987,
0.045,0.0043,-8.85,69.335,
0.0444,0.0042,-8.75,69.717,
0.0439,0.0041,-8.65,70.173,
0.0433,0.0039,-8.55,70.596,
0.0428,0.0038,-8.45,70.999,
0.0422,0.0036,-8.35,71.279,
0.0417,0.0035,-8.25,71.653,
0.0411,0.0034,-8.1501,72.166,
0.0405,0.0032,-8.05,72.598,
0.04,0.0031,-7.95,72.912,
0.0394,0.0029,-7.8501,73.281,
0.0389,0.0028,-7.75,73.685,
0.0383,0.0027,-7.65,74.190,
0.0378,0.0025,-7.55,74.672,
0.0372,0.0024,-7.45,74.897,
0.0366,0.0022,-7.35,75.466,
0.0361,0.0021,-7.25,75.899,
0.0355,0.002,-7.15,76.289,
0.035,0.0018,-7.05,76.594,
0.0344,0.0017,-6.95,77.093,
0.0339,0.0016,-6.85,77.410,
0.0333,0.0014,-6.75,77.895,
0.0328,0.0013,-6.65,78.161,
0.0322,0.0011,-6.55,78.904,
0.0316,0.001,-6.45,79.326,
0.0311,0.0009,-6.35,79.677,
0.0305,0.0007,-6.25,80.092,
0.03,0.0006,-6.15,80.639,
0.0294,0.0004,-6.05,80.942,
0.0289,0.0003,-5.95,81.381,
0.0284,0.0003,-5.85,81.877,
0.0279,0.0002,-5.75,82.256,
0.0274,0.0002,-5.65,82.762,
0.027,0.0002,-5.55,83.170,
0.0265,0.0002,-5.45,83.508,
0.026,0.0002,-5.3501,83.961,
0.0255,0.0002,-5.25,84.448,
0.0251,0.0002,-5.15,84.934,
0.0246,0.0002,-5.05,85.235,
0.0241,0.0002,-4.95,85.770,
0.0236,0.0002,-4.85,86.404,
0.0232,0.0002,-4.7501,86.673,
0.0227,0.0002,-4.65,87.143,
0.0222,0.0001,-4.55,87.679,
0.0217,0.0001,-4.45,88.232,
0.0213,0.0001,-4.35,88.441,
0.0208,0.0001,-4.25,88.837,
0.0203,0.0001,-4.15,89.428,
0.0198,0.0001,-4.05,89.834,
0.0193,0.0001,-3.95,90.342,
0.0189,0.0001,-3.85,90.817,
0.0184,0.0001,-3.75,91.287,
0.0179,0.0001,-3.65,91.694,
0.0174,0.0001,-3.55,92.159,
0.017,0.0001,-3.45,92.711,
0.0165,0,-3.35,93.054,
0.016,0,-3.25,93.560,
0.0155,0,-3.15,93.860,
0.0151,0,-3.05,94.267,
0.0146,0,-2.95,94.902,
0.0141,0,-2.85,95.489,
0.0136,0,-2.75,95.909,
0.0131,0,-2.65,96.227,
0.0127,0,-2.55,96.926,
0.0122,0,-2.45,97.087,
0.0117,0,-2.35,97.702,
0.0112,0,-2.25,98.023,
0.0108,0,-2.15,98.391,
0.0103,-0.0001,-2.05,98.889,
0.0098,-0.0001,-1.95,99.216,
0.0093,-0.0001,-1.85,99.361,
0.0089,-0.0001,-1.75,99.672,
0.0084,-0.0001,-1.65,99.876,
0.0079,-0.0001,-1.55,100.000,
0.0074,-0.0001,-1.45,99.766,
0.007,-0.0001,-1.35,99.645,
0.0065,-0.0001,-1.25,99.090,
0.006,-0.0001,-1.15,98.436,
0.0055,-0.0001,-1.05,97.359,
0.005,-0.0001,-0.95,96.112,
0.0046,-0.0002,-0.85,94.098,
0.0041,-0.0002,-0.75,91.462,
0.0036,-0.0002,-0.65,88.117,
0.0031,-0.0002,-0.55,83.570,
0.0027,-0.0002,-0.45,77.391,
0.0022,-0.0002,-0.35,68.974,
0.0017,-0.0002,-0.25,56.991,
0.0012,-0.0002,-0.15,51.389,
0.0008,-0.0002,-0.05,51.465,
0.0003,-0.0002,0.05,51.589,

Checksum:,D7C03AA5F2BDB338E56449F0E7BE66439D109D59D8FCD3BD034DB44C90900233
