HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Diamond SN 124596
Project run number,10
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,124596
Manufacturer,PTW
Model,Micro Diamond
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.839,[pA]
Reference detector,-0.897,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-02T15:53:08.6983285-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,4.98,[cm]
Field size inline,4.98,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-3.5,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,3.5,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,70000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.007346,[cm]
Calculated field width,5.074255,[cm]
Calculated penumbra left,0.487836,[cm]
Calculated penumbra right,0.489395,[cm]
Calculated symmetry,0.730,[%]
Normalisation factor,0.203767,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.001,-3.4495,-5.0015,4.328,
-0.0003,-3.3496,-5.0028,4.724,
-0.0002,-3.2497,-5.0028,5.304,
-0.0002,-3.1499,-5.0028,6.161,
0,-3.0498,-5.0028,7.541,
0.0002,-2.9496,-5.0028,9.895,
0.0002,-2.8497,-5.0028,13.937,
0.0002,-2.7499,-5.0028,21.096,
0.0004,-2.6497,-5.0028,32.126,
0.0005,-2.5498,-5.0028,46.842,
0.0007,-2.45,-5.0028,62.587,
0.0008,-2.3498,-5.0028,74.138,
0.001,-2.2496,-5.0029,82.245,
0.0011,-2.1497,-5.0029,87.280,
0.0011,-2.0499,-5.0029,90.950,
0.0013,-1.9498,-5.0029,93.156,
0.0015,-1.8496,-5.0029,94.213,
0.0017,-1.7497,-5.0029,94.985,
0.0018,-1.6498,-5.0029,95.936,
0.0018,-1.5496,-5.0029,96.386,
0.0018,-1.4497,-5.0029,96.601,
0.0018,-1.3499,-5.0029,97.022,
0.0018,-1.2497,-5.0029,97.322,
0.002,-1.1496,-5.0029,97.859,
0.0021,-1.0498,-5.0029,98.244,
0.002,-0.95,-5.0029,98.594,
0.002,-0.8498,-5.0028,98.900,
0.002,-0.7497,-5.0027,99.202,
0.0019,-0.6496,-5.0027,99.478,
0.0019,-0.5497,-5.0026,99.428,
0.0018,-0.4499,-5.0026,99.556,
0.0018,-0.3498,-5.0025,99.958,
0.0018,-0.2496,-5.0024,99.746,
0.0017,-0.1497,-5.0024,99.795,
0.0017,-0.0499,-5.0023,100.000,
0.0016,0.0502,-5.0022,99.972,
0.0016,0.1504,-5.0022,99.602,
0.0016,0.2503,-5.0021,99.628,
0.0015,0.3501,-5.0021,99.254,
0.0015,0.4502,-5.002,99.073,
0.0014,0.5503,-5.0019,99.382,
0.0014,0.6504,-5.0019,99.132,
0.0013,0.7503,-5.0018,98.968,
0.0013,0.8501,-5.0018,98.641,
0.0013,0.9502,-5.0017,98.225,
0.0012,1.0504,-5.0016,98.216,
0.0012,1.1503,-5.0016,97.671,
0.0011,1.2501,-5.0015,97.726,
0.0011,1.3502,-5.0015,97.285,
0.0011,1.4504,-5.0014,96.595,
0.001,1.5503,-5.0013,96.279,
0.001,1.6501,-5.0013,96.022,
0.0009,1.7502,-5.0012,95.253,
0.0009,1.8503,-5.0012,94.302,
0.0009,1.9502,-5.0011,93.261,
0.0008,2.05,-5.001,91.099,
0.0008,2.1501,-5.001,87.944,
0.0007,2.2502,-5.0009,82.995,
0.0007,2.3504,-5.0008,75.409,
0.0006,2.4503,-5.0008,64.176,
0.0006,2.5501,-5.0007,49.153,
0.0006,2.6502,-5.0007,34.157,
0.0005,2.7504,-5.0006,22.172,
0.0005,2.8503,-5.0005,14.626,
0.0004,2.9501,-5.0005,10.354,
0.0004,3.0502,-5.0004,7.790,
0.0004,3.1504,-5.0004,6.469,
0.0003,3.2503,-5.0003,5.574,
0.0003,3.35,-5.0002,4.989,
0.0002,3.4495,-5.0002,4.538,

Checksum:,DCEADFEBFAF2F530D38209A2739FD28C2056A7BAAF6BAB551C4F8626DF41308A
