HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.553 mm, Y=0.065 mm, Z=0.001 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Silicon SN 152329
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,152329
Manufacturer,PTW
Model,Micro Silicon
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.857,[pA]
Reference detector,-0.89,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-22T18:04:53.8325827-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,19.92,[cm]
Field size inline,19.92,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-11,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.03,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,111000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,67.196,[%]
Calculated D20,N.C.,[%]
DMax,1.615541,[cm]
Normalisation factor,0.009006,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0267,0.0027,-10.9501,-63.754,
0.0553,0.0065,-10.85,-64.191,
0.0547,0.0064,-10.75,-64.549,
0.0542,0.0063,-10.65,-64.800,
0.0536,0.0061,-10.55,-65.296,
0.0531,0.006,-10.45,-65.593,
0.0525,0.0058,-10.35,-65.938,
0.0519,0.0057,-10.2501,-66.306,
0.0514,0.0056,-10.15,-66.633,
0.0508,0.0054,-10.05,-67.014,
0.0503,0.0053,-9.95,-67.379,
0.0497,0.0051,-9.85,-67.959,
0.0492,0.005,-9.75,-68.009,
0.0486,0.0049,-9.65,-68.265,
0.0481,0.0047,-9.5501,-68.785,
0.0475,0.0046,-9.45,-69.169,
0.0469,0.0044,-9.35,-69.433,
0.0464,0.0043,-9.25,-70.073,
0.0458,0.0042,-9.15,-70.270,
0.0453,0.004,-9.05,-70.557,
0.0447,0.0039,-8.95,-71.120,
0.0442,0.0037,-8.85,-71.337,
0.0436,0.0036,-8.75,-71.722,
0.0431,0.0035,-8.65,-72.201,
0.0425,0.0033,-8.55,-72.519,
0.0419,0.0032,-8.45,-72.966,
0.0414,0.003,-8.35,-73.282,
0.0408,0.0029,-8.25,-73.776,
0.0403,0.0028,-8.1501,-74.213,
0.0397,0.0026,-8.05,-74.410,
0.0392,0.0025,-7.95,-74.840,
0.0386,0.0023,-7.8501,-75.383,
0.0381,0.0022,-7.75,-75.698,
0.0375,0.0021,-7.65,-76.013,
0.0369,0.0019,-7.55,-76.362,
0.0364,0.0018,-7.45,-76.821,
0.0358,0.0016,-7.35,-77.155,
0.0353,0.0015,-7.25,-77.733,
0.0347,0.0014,-7.15,-78.162,
0.0342,0.0012,-7.05,-78.349,
0.0336,0.0011,-6.95,-78.851,
0.033,0.0009,-6.85,-79.362,
0.0325,0.0008,-6.75,-79.623,
0.0319,0.0007,-6.65,-80.033,
0.0314,0.0005,-6.55,-80.402,
0.0308,0.0004,-6.45,-80.834,
0.0303,0.0002,-6.35,-81.232,
0.0297,0.0001,-6.25,-81.664,
0.0292,0.0001,-6.15,-82.066,
0.0288,0,-6.05,-82.508,
0.0283,0,-5.95,-82.817,
0.0278,0,-5.85,-83.262,
0.0273,0,-5.75,-83.723,
0.0268,0,-5.65,-84.097,
0.0264,0,-5.55,-84.475,
0.0259,0,-5.45,-84.993,
0.0254,0,-5.3501,-85.415,
0.0249,0,-5.25,-85.788,
0.0245,0,-5.15,-86.237,
0.024,0,-5.05,-86.619,
0.0235,0,-4.95,-86.973,
0.023,-0.0001,-4.85,-87.532,
0.0225,-0.0001,-4.7501,-87.795,
0.0221,-0.0001,-4.65,-88.256,
0.0216,-0.0001,-4.55,-88.678,
0.0211,-0.0001,-4.45,-89.171,
0.0206,-0.0001,-4.35,-89.645,
0.0202,-0.0001,-4.25,-90.025,
0.0197,-0.0001,-4.15,-90.385,
0.0192,-0.0001,-4.05,-90.846,
0.0187,-0.0001,-3.95,-91.380,
0.0182,-0.0001,-3.85,-91.642,
0.0178,-0.0001,-3.75,-92.081,
0.0173,-0.0002,-3.65,-92.451,
0.0168,-0.0002,-3.55,-92.890,
0.0163,-0.0002,-3.45,-93.329,
0.0158,-0.0002,-3.35,-93.817,
0.0154,-0.0002,-3.25,-94.187,
0.0149,-0.0002,-3.15,-94.630,
0.0144,-0.0002,-3.05,-95.101,
0.0139,-0.0002,-2.95,-95.378,
0.0135,-0.0002,-2.85,-96.041,
0.013,-0.0002,-2.75,-96.277,
0.0125,-0.0002,-2.65,-96.756,
0.012,-0.0002,-2.55,-97.104,
0.0115,-0.0003,-2.45,-97.525,
