HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.442 mm, Y=0.055 mm, Z=0.000 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,A28MR Field Detector SN XMC213190
Project run number,13
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,XMC213190
Manufacturer,Standard Imaging
Model,A28MR Field
Bias voltage,-300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.841,[pA]
Reference detector,-0.876,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-18T18:16:26.1231168-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,14.94,[cm]
Field size inline,14.94,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-12,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,121000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,64.526,[%]
Calculated D20,N.C.,[%]
DMax,1.597649,[cm]
Normalisation factor,0.015190,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0216,0.0025,-11.95,57.549,
0.0442,0.0055,-11.85,57.959,
0.0439,0.0054,-11.75,58.321,
0.0432,0.0054,-11.65,58.573,
0.0426,0.0054,-11.55,58.923,
0.042,0.0054,-11.45,59.198,
0.0414,0.0054,-11.35,59.735,
0.0409,0.0053,-11.25,60.047,
0.0404,0.0053,-11.15,60.395,
0.04,0.0053,-11.05,60.566,
0.0395,0.0053,-10.95,61.064,
0.039,0.0053,-10.85,61.413,
0.0386,0.0052,-10.75,61.715,
0.0381,0.0052,-10.65,62.099,
0.0376,0.0052,-10.55,62.515,
0.0371,0.0052,-10.45,62.727,
0.0367,0.0051,-10.35,63.424,
0.0364,0.0051,-10.25,63.678,
0.036,0.0051,-10.15,63.896,
0.0357,0.005,-10.05,64.365,
0.0353,0.005,-9.95,64.686,
0.035,0.005,-9.85,65.041,
0.0346,0.0049,-9.75,65.472,
0.0342,0.0049,-9.65,65.792,
0.0339,0.0049,-9.55,66.205,
0.0335,0.0048,-9.45,66.647,
0.0332,0.0048,-9.35,66.940,
0.0328,0.0048,-9.25,67.363,
0.0325,0.0047,-9.15,67.768,
0.0321,0.0047,-9.05,68.041,
0.0318,0.0047,-8.95,68.448,
0.0314,0.0046,-8.8501,68.679,
0.031,0.0046,-8.75,69.191,
0.0307,0.0046,-8.65,69.572,
0.0303,0.0045,-8.55,70.076,
0.03,0.0045,-8.45,70.416,
0.0296,0.0045,-8.35,70.879,
0.0293,0.0044,-8.25,71.318,
0.0289,0.0044,-8.15,71.579,
0.0285,0.0044,-8.05,71.927,
0.0282,0.0043,-7.95,72.439,
0.0278,0.0043,-7.85,72.944,
0.0275,0.0043,-7.75,73.274,
0.0271,0.0042,-7.65,73.670,
0.0268,0.0042,-7.55,73.991,
0.0264,0.0042,-7.45,74.459,
0.026,0.0041,-7.35,74.919,
0.0257,0.0041,-7.25,75.335,
0.0253,0.004,-7.15,75.699,
0.025,0.004,-7.05,76.213,
0.0246,0.004,-6.95,76.606,
0.0243,0.0039,-6.85,76.816,
0.0239,0.0039,-6.75,77.543,
0.0235,0.0039,-6.65,77.791,
0.0232,0.0038,-6.55,78.192,
0.0228,0.0038,-6.45,78.588,
0.0225,0.0038,-6.35,79.004,
0.0221,0.0037,-6.25,79.510,
0.0218,0.0037,-6.15,80.043,
0.0214,0.0037,-6.05,80.376,
0.0211,0.0036,-5.95,80.638,
0.0207,0.0036,-5.85,81.162,
0.0203,0.0036,-5.7501,81.754,
0.02,0.0035,-5.65,82.115,
0.0196,0.0035,-5.55,82.516,
0.0193,0.0035,-5.45,83.048,
0.0189,0.0034,-5.35,83.499,
0.0186,0.0034,-5.25,83.834,
0.0182,0.0034,-5.15,84.394,
0.0178,0.0033,-5.05,84.666,
0.0175,0.0033,-4.95,85.212,
0.0171,0.0033,-4.85,85.589,
0.0168,0.0032,-4.75,86.143,
0.0164,0.0032,-4.65,86.710,
0.0161,0.0032,-4.55,87.203,
0.0157,0.0031,-4.45,87.515,
0.0154,0.0031,-4.35,87.954,
0.015,0.003,-4.25,88.132,
0.0147,0.0029,-4.15,88.620,
0.0143,0.0029,-4.05,89.321,
