HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.434 mm, Y=0.053 mm, Z=0.000 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,A1SL MR SN XMA170891
Project run number,2
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,A1SL MR
Manufacturer,Standard Imaging
Model,A1SL MR
Bias voltage,-300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.816,[pA]
Reference detector,-0.873,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-24T16:40:09.3315655-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,19.92,[cm]
Field size inline,19.92,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-12,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,121000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,65.532,[%]
Calculated D20,N.C.,[%]
DMax,1.431338,[cm]
Normalisation factor,0.080931,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0211,0.0024,-11.95,58.759,
0.0434,0.0053,-11.85,59.111,
0.0431,0.0053,-11.75,59.409,
0.0427,0.0053,-11.65,59.722,
0.0422,0.0053,-11.55,59.980,
0.0417,0.0052,-11.45,60.388,
0.0413,0.0052,-11.35,60.743,
0.0408,0.0052,-11.25,61.077,
0.0403,0.0052,-11.15,61.427,
0.0399,0.0052,-11.05,61.719,
0.0394,0.0051,-10.95,62.163,
0.0389,0.0051,-10.85,62.510,
0.0385,0.0051,-10.75,62.771,
0.038,0.0051,-10.65,63.128,
0.0375,0.0051,-10.55,63.560,
0.0371,0.005,-10.45,63.877,
0.0368,0.005,-10.35,64.166,
0.0364,0.005,-10.25,64.593,
0.036,0.0049,-10.15,64.944,
0.0357,0.0049,-10.05,65.381,
0.0353,0.0049,-9.95,65.682,
0.035,0.0048,-9.85,66.003,
0.0346,0.0048,-9.75,66.397,
0.0343,0.0048,-9.65,66.759,
0.0339,0.0047,-9.55,67.206,
0.0335,0.0047,-9.45,67.585,
0.0332,0.0047,-9.35,67.860,
0.0328,0.0046,-9.25,68.217,
0.0325,0.0046,-9.15,68.673,
0.0321,0.0046,-9.05,68.957,
0.0318,0.0045,-8.95,69.408,
0.0314,0.0045,-8.8501,69.880,
0.031,0.0045,-8.75,70.202,
0.0307,0.0044,-8.65,70.511,
0.0303,0.0044,-8.55,70.922,
0.03,0.0043,-8.45,71.309,
0.0296,0.0043,-8.35,71.665,
0.0292,0.0043,-8.25,72.121,
0.0289,0.0042,-8.15,72.492,
0.0285,0.0042,-8.05,72.852,
0.0282,0.0042,-7.95,73.346,
0.0278,0.0041,-7.85,73.697,
0.0275,0.0041,-7.75,74.002,
0.0271,0.0041,-7.65,74.472,
0.0267,0.004,-7.55,74.895,
0.0264,0.004,-7.45,75.241,
0.026,0.004,-7.35,75.605,
0.0257,0.0039,-7.25,76.034,
0.0253,0.0039,-7.15,76.481,
0.025,0.0039,-7.05,76.755,
0.0246,0.0038,-6.95,77.242,
0.0242,0.0038,-6.85,77.732,
0.0239,0.0038,-6.75,78.115,
0.0235,0.0037,-6.65,78.471,
0.0232,0.0037,-6.55,78.874,
0.0228,0.0037,-6.45,79.359,
0.0225,0.0036,-6.35,79.753,
0.0221,0.0036,-6.25,80.233,
0.0217,0.0036,-6.15,80.749,
0.0214,0.0035,-6.05,80.981,
0.021,0.0035,-5.95,81.570,
0.0207,0.0034,-5.85,81.883,
0.0203,0.0034,-5.7501,82.416,
0.02,0.0034,-5.65,82.668,
0.0196,0.0033,-5.55,83.111,
0.0192,0.0033,-5.45,83.545,
0.0189,0.0033,-5.35,83.956,
0.0185,0.0032,-5.25,84.496,
0.0182,0.0032,-5.15,85.068,
0.0178,0.0032,-5.05,85.343,
0.0175,0.0031,-4.95,85.780,
0.0171,0.0031,-4.85,86.223,
0.0167,0.0031,-4.75,86.669,
0.0164,0.003,-4.65,87.198,
0.016,0.003,-4.55,87.668,
0.0157,0.003,-4.45,87.974,
0.0153,0.0029,-4.35,88.293,
0.015,0.0028,-4.25,88.851,
0.0146,0.0028,-4.15,89.127,
0.0143,0.0027,-4.05,89.534,
0.0139,0.0026,-3.95,90.033,
0.0136,0.0026,-3.85,90.441,
0.0133,0.0025,-3.75,90.957,
0.0129,0.0024,-3.65,91.370,
0.0126,0.0024,-3.55,91.837,
0.0122,0.0023,-3.45,92.196,
0.0119,0.0023,-3.35,92.660,
0.0115,0.0022,-3.25,93.346,
0.0112,0.0021,-3.15,93.703,
0.0108,0.0021,-3.05,93.981,
0.0105,0.002,-2.95,94.460,
0.0101,0.0019,-2.85,94.964,
0.0098,0.0019,-2.75,95.660,
0.0095,0.0018,-2.65,95.849,
0.0091,0.0017,-2.55,96.384,
0.0088,0.0017,-2.45,96.752,
0.0084,0.0016,-2.35,97.158,
0.0081,0.0015,-2.25,97.634,
0.0077,0.0015,-2.15,97.853,
0.0074,0.0014,-2.05,98.398,
0.007,0.0014,-1.95,98.746,
0.0067,0.0013,-1.85,98.996,
0.0063,0.0012,-1.75,99.355,
0.006,0.0012,-1.65,99.736,
0.0057,0.0011,-1.55,99.864,
0.0053,0.001,-1.45,100.000,
0.005,0.001,-1.35,99.930,
0.0046,0.0009,-1.25,99.799,
0.0043,0.0008,-1.15,99.498,
0.0039,0.0008,-1.05,98.960,
0.0036,0.0007,-0.95,98.096,
0.0032,0.0006,-0.85,96.915,
0.0029,0.0006,-0.75,95.185,
0.0025,0.0005,-0.65,93.020,
0.0022,0.0005,-0.55,89.980,
0.0019,0.0004,-0.45,86.283,
0.0015,0.0003,-0.35,80.958,
0.0012,0.0003,-0.25,74.157,
0.0008,0.0002,-0.15,70.166,
0.0005,0.0001,-0.05,68.491,
0.0001,0.0001,0.05,67.794,

Checksum:,1D36B51A1E604FA4F0409005C2E66F145DEE1885BB364CB51709A8D900CE2C58
