HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Diamond SN 124596
Project run number,10
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,124596
Manufacturer,PTW
Model,Micro Diamond
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.839,[pA]
Reference detector,-0.897,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-02T15:33:21.1904040-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,3.32,[cm]
Field size inline,3.32,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-2.2,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,2.2,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,44000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.004518,[cm]
Calculated field width,3.400579,[cm]
Calculated penumbra left,0.424146,[cm]
Calculated penumbra right,0.448244,[cm]
Calculated symmetry,1.119,[%]
Normalisation factor,0.211638,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0015,-2.1497,-5.0011,6.985,
-0.0006,-2.0499,-5.0021,9.969,
-0.0005,-1.9498,-5.0021,15.554,
-0.0003,-1.8496,-5.0021,25.428,
0.0001,-1.7497,-5.0021,40.406,
0.0002,-1.6498,-5.0021,58.178,
0.0002,-1.5496,-5.0021,73.250,
0.0003,-1.4497,-5.0021,83.013,
0.0003,-1.3499,-5.0021,88.924,
0.0005,-1.2497,-5.0021,92.656,
0.0006,-1.1496,-5.0021,94.961,
0.0006,-1.0498,-5.0021,96.354,
0.0005,-0.95,-5.0021,97.123,
0.0006,-0.8498,-5.002,98.535,
0.0007,-0.7497,-5.0019,98.515,
0.0007,-0.6496,-5.0019,98.831,
0.0007,-0.5497,-5.0018,98.904,
0.0006,-0.4499,-5.0018,99.290,
0.0007,-0.3498,-5.0017,99.513,
0.0008,-0.2496,-5.0016,99.432,
0.0008,-0.1497,-5.0016,99.478,
0.0008,-0.0499,-5.0015,100.000,
0.0007,0.0502,-5.0014,99.736,
0.0007,0.1504,-5.0014,99.562,
0.0006,0.2503,-5.0013,99.373,
0.0006,0.3501,-5.0013,99.457,
0.0006,0.4502,-5.0012,99.433,
0.0005,0.5503,-5.0011,98.906,
0.0005,0.6504,-5.0011,98.749,
0.0004,0.7503,-5.001,98.342,
0.0004,0.8501,-5.001,98.342,
0.0003,0.9502,-5.0009,97.485,
0.0003,1.0504,-5.0008,96.730,
0.0003,1.1503,-5.0008,94.973,
0.0002,1.2501,-5.0007,92.901,
0.0002,1.3502,-5.0007,89.030,
0.0003,1.4504,-5.0006,82.708,
0.0004,1.5503,-5.0005,72.959,
0.0003,1.6501,-5.0005,59.042,
0.0003,1.7502,-5.0004,42.498,
0.0003,1.8503,-5.0004,27.781,
0.0002,1.9502,-5.0003,17.566,
0.0002,2.05,-5.0002,11.617,
0.0001,2.1499,-5.0002,7.895,

Checksum:,4822EEAB815AB033213EC91CA912D3072507D76DF22670A82E694D9F22BB1F42
